ticker,name,sector,cap_tier,avg_volume,exchange
AVY,Avery Dennison Corporation,Consumer Cyclical,Large-Cap,668474,NYQ
SOLS,Solstice Advanced Materials Inc,Basic Materials,Large-Cap,2890400,NMS
GNRC,Generac Holdlings Inc.,Industrials,Large-Cap,1108435,NYQ
GMED,"Globus Medical, Inc.",Healthcare,Large-Cap,1090580,NYQ
JHX,James Hardie Industries plc.,Basic Materials,Large-Cap,6912495,NYQ
ALLE,Allegion plc,Industrials,Large-Cap,960722,NYQ
PINS,"Pinterest, Inc.",Communication Services,Large-Cap,19061790,NYQ
COO,"The Cooper Companies, Inc.",Healthcare,Large-Cap,2041769,NMS
BJ,"BJ's Wholesale Club Holdings, I",Consumer Defensive,Large-Cap,1925569,NYQ
UNM,Unum Group,Financial Services,Large-Cap,1726030,NYQ
PSKY,Paramount Skydance Corporation,Communication Services,Large-Cap,13106358,NMS
DPZ,Domino's Pizza Inc,Consumer Cyclical,Large-Cap,1047867,NMS
PNW,Pinnacle West Capital Corporati,Utilities,Large-Cap,1228996,NYQ
AGNC,AGNC Investment Corp.,Real Estate,Large-Cap,20010024,NMS
FMS,Fresenius Medical Care AG,Healthcare,Large-Cap,575185,NYQ
HL,Hecla Mining Company,Basic Materials,Large-Cap,18048830,NYQ
JAZZ,Jazz Pharmaceuticals plc,Healthcare,Large-Cap,938296,NMS
ELS,"Equity Lifestyle Properties, In",Real Estate,Large-Cap,1827537,NYQ
KTOS,Kratos Defense & Security Solut,Industrials,Large-Cap,4170170,NMS
IONS,"Ionis Pharmaceuticals, Inc.",Healthcare,Large-Cap,2133159,NMS
ARMK,Aramark,Industrials,Large-Cap,2996956,NYQ
CRBG,Corebridge Financial Inc.,Financial Services,Large-Cap,4965512,NYQ
GL,Globe Life Inc.,Financial Services,Large-Cap,507619,NYQ
SCI,Service Corporation Internation,Consumer Cyclical,Large-Cap,1233483,NYQ
AEG,Aegon Ltd. New York Registry Sh,Financial Services,Large-Cap,6261895,NYQ
ONON,On Holding AG,Consumer Cyclical,Large-Cap,6286887,NYQ
HRL,Hormel Foods Corporation,Consumer Defensive,Large-Cap,4761772,NYQ
SOLV,Solventum Corporation,Healthcare,Large-Cap,1279322,NYQ
WMS,"Advanced Drainage Systems, Inc.",Industrials,Large-Cap,907532,NYQ
SF,Stifel Financial Corporation,Financial Services,Large-Cap,1576557,NYQ
BMNR,"BitMine Immersion Technologies,",Financial Services,Large-Cap,44558101,NYQ
CLX,Clorox Company (The),Consumer Defensive,Large-Cap,2318325,NYQ
AR,Antero Resources Corporation,Energy,Large-Cap,5955979,NYQ
SWK,"Stanley Black & Decker, Inc.",Industrials,Large-Cap,2141303,NYQ
VICR,Vicor Corporation,Technology,Large-Cap,871441,NMS
SAIA,"Saia, Inc.",Industrials,Large-Cap,575256,NMS
EQH,"Equitable Holdings, Inc.",Financial Services,Large-Cap,3844395,NYQ
EXEL,"Exelixis, Inc.",Healthcare,Large-Cap,2738441,NMS
BWA,BorgWarner Inc.,Consumer Cyclical,Large-Cap,2945217,NYQ
FORM,"FormFactor, Inc.",Technology,Large-Cap,1634598,NMS
WBS,Webster Financial Corporation,Financial Services,Large-Cap,4818091,NYQ
SUZ,Suzano S.A.,Basic Materials,Large-Cap,3755132,NYQ
CCK,"Crown Holdings, Inc.",Consumer Cyclical,Large-Cap,1173762,NYQ
GH,"Guardant Health, Inc.",Healthcare,Large-Cap,2086796,NMS
SFD,"Smithfield Foods, Inc.",Consumer Defensive,Large-Cap,1547062,NMS
WTRG,"Essential Utilities, Inc.",Utilities,Large-Cap,2631796,NYQ
DOC,"Healthpeak Properties, Inc.",Real Estate,Large-Cap,8755572,NYQ
GEN,Gen Digital Inc.,Technology,Large-Cap,7218516,NMS
RDY,Dr. Reddy's Laboratories Ltd,Healthcare,Large-Cap,2312154,NYQ
HUBS,"HubSpot, Inc.",Technology,Large-Cap,1781012,NYQ
GDDY,GoDaddy Inc.,Technology,Large-Cap,2368953,NYQ
IVZ,Invesco Ltd,Financial Services,Large-Cap,5908840,NYQ
ALSN,"Allison Transmission Holdings, ",Consumer Cyclical,Large-Cap,869338,NYQ
MP,MP Materials Corp.,Basic Materials,Large-Cap,5765603,NYQ
EMBJ,Embraer S.A.,Industrials,Large-Cap,1427664,NYQ
GME,GameStop Corporation,Consumer Cyclical,Large-Cap,6610887,NYQ
ELAN,Elanco Animal Health Incorporat,Healthcare,Large-Cap,4933690,NYQ
ZBRA,Zebra Technologies Corporation,Technology,Large-Cap,821522,NMS
GWRE,"Guidewire Software, Inc.",Technology,Large-Cap,1655125,NYQ
AMH,American Homes 4 Rent,Real Estate,Large-Cap,3773335,NYQ
SEIC,SEI Investments Company,Financial Services,Large-Cap,956890,NMS
EQX,Equinox Gold Corp.,Basic Materials,Large-Cap,9963958,ASE
GIL,"Gildan Activewear, Inc.",Consumer Cyclical,Large-Cap,1391290,NYQ
UHS,"Universal Health Services, Inc.",Healthcare,Large-Cap,777551,NYQ
HLI,"Houlihan Lokey, Inc.",Financial Services,Large-Cap,592614,NYQ
DRS,"Leonardo DRS, Inc.",Industrials,Large-Cap,1172398,NMS
WYNN,"Wynn Resorts, Limited",Consumer Cyclical,Large-Cap,1734714,NMS
AFG,"American Financial Group, Inc.",Financial Services,Large-Cap,648051,NYQ
DKNG,DraftKings Inc.,Consumer Cyclical,Large-Cap,14830358,NMS
JKHY,"Jack Henry & Associates, Inc.",Technology,Large-Cap,1040140,NMS
CAVA,"CAVA Group, Inc.",Consumer Cyclical,Large-Cap,3303124,NYQ
TTD,"The Trade Desk, Inc.",Communication Services,Large-Cap,19815474,NGM
DINO,HF Sinclair Corporation,Energy,Large-Cap,2885953,NYQ
CPT,Camden Property Trust,Real Estate,Large-Cap,1182319,NYQ
ZG,"Zillow Group, Inc.",Communication Services,Large-Cap,1211909,NMS
CHWY,"Chewy, Inc.",Consumer Cyclical,Large-Cap,8313062,NYQ
KNX,Knight-Swift Transportation Hol,Industrials,Large-Cap,3110908,NYQ
AAOI,"Applied Optoelectronics, Inc.",Technology,Large-Cap,10656222,NGM
U,Unity Software Inc.,Technology,Large-Cap,18202500,NYQ
TXRH,"Texas Roadhouse, Inc.",Consumer Cyclical,Large-Cap,1035217,NMS
RBRK,"Rubrik, Inc.",Technology,Large-Cap,3971259,NYQ
FLS,Flowserve Corporation,Industrials,Mid-Cap,2026545,NYQ
KT,KT Corporation,Communication Services,Large-Cap,1671959,NYQ
GSAT,"Globalstar, Inc.",Communication Services,Large-Cap,1231250,NMS
HMY,Harmony Gold Mining Company Lim,Basic Materials,Mid-Cap,5412825,NYQ
CR,Crane Company,Industrials,Mid-Cap,501466,NYQ
BMRN,BioMarin Pharmaceutical Inc.,Healthcare,Large-Cap,1984543,NMS
NTNX,"Nutanix, Inc.",Technology,Large-Cap,4528298,NMS
ACM,AECOM,Industrials,Large-Cap,1429719,NYQ
BEP,Brookfield Renewable Partners L,Utilities,Large-Cap,792132,NYQ
DVA,DaVita Inc.,Healthcare,Large-Cap,995461,NYQ
ARWR,"Arrowhead Pharmaceuticals, Inc.",Healthcare,Large-Cap,2627072,NMS
DT,"Dynatrace, Inc.",Technology,Large-Cap,7545970,NYQ
AES,The AES Corporation,Utilities,Large-Cap,13294188,NYQ
VFS,VinFast Auto Ltd.,Consumer Cyclical,Mid-Cap,707011,NMS
APLD,Applied Digital Corporation,Technology,Mid-Cap,22047379,NMS
SJM,The J.M. Smucker Company,Consumer Defensive,Large-Cap,2191229,NYQ
AVAV,"AeroVironment, Inc.",Industrials,Mid-Cap,1622482,NMS
DCI,"Donaldson Company, Inc.",Industrials,Mid-Cap,732932,NYQ
XP,XP Inc.,Financial Services,Mid-Cap,5944038,NMS
KRMN,Karman Holdings Inc.,Industrials,Mid-Cap,2091522,NYQ
EHC,Encompass Health Corporation,Healthcare,Large-Cap,1148917,NYQ
AM,Antero Midstream Corporation,Energy,Large-Cap,2954579,NYQ
CART,Maplebear Inc.,Consumer Cyclical,Mid-Cap,4420304,NMS
OC,Owens Corning Inc,Industrials,Mid-Cap,1409029,NYQ
W,Wayfair Inc.,Consumer Cyclical,Mid-Cap,4076932,NYQ
RRC,Range Resources Corporation,Energy,Large-Cap,3664443,NYQ
IT,"Gartner, Inc.",Technology,Mid-Cap,1711340,NYQ
WULF,TeraWulf Inc.,Financial Services,Large-Cap,34054687,NCM
DOCN,"DigitalOcean Holdings, Inc.",Technology,Large-Cap,4313820,NYQ
MGM,MGM Resorts International,Consumer Cyclical,Mid-Cap,4948116,NYQ
GTLS,"Chart Industries, Inc.",Industrials,Mid-Cap,1649277,NYQ
IAG,Iamgold Corporation,Basic Materials,Mid-Cap,8034501,NYQ
AG,First Majestic Silver Corp.,Basic Materials,Mid-Cap,20174548,NYQ
BSY,"Bentley Systems, Incorporated",Technology,Large-Cap,3106924,NMS
SSB,SouthState Bank Corporation,Financial Services,Mid-Cap,914909,NYQ
SANM,Sanmina Corporation,Technology,Large-Cap,808091,NMS
OGE,OGE Energy Corp,Utilities,Mid-Cap,1692738,NYQ
SMTC,Semtech Corporation,Technology,Large-Cap,2278983,NMS
XNDU,Xanadu Quantum Technologies Lim,Technology,Large-Cap,2800685,NGM
RVTY,"Revvity, Inc.",Healthcare,Mid-Cap,1187751,NYQ
ORI,Old Republic International Corp,Financial Services,Mid-Cap,1823017,NYQ
AHR,"American Healthcare REIT, Inc.",Real Estate,Mid-Cap,2493306,NYQ
BLDR,"Builders FirstSource, Inc.",Industrials,Mid-Cap,2415537,NYQ
BPOP,"Popular, Inc.",Financial Services,Mid-Cap,557462,NMS
DAR,Darling Ingredients Inc.,Consumer Defensive,Large-Cap,3072675,NYQ
FRT,Federal Realty Investment Trust,Real Estate,Large-Cap,860862,NYQ
OSK,Oshkosh Corporation (Holding Co,Industrials,Mid-Cap,703998,NYQ
CNM,"Core & Main, Inc.",Industrials,Mid-Cap,2550359,NYQ
HBM,Hudbay Minerals Inc.,Basic Materials,Mid-Cap,5873658,NYQ
BAH,Booz Allen Hamilton Holding Cor,Industrials,Mid-Cap,2015419,NYQ
ARW,"Arrow Electronics, Inc.",Technology,Mid-Cap,621850,NYQ
BAX,Baxter International Inc.,Healthcare,Mid-Cap,9723209,NYQ
AUR,"Aurora Innovation, Inc.",Consumer Cyclical,Large-Cap,19116777,NMS
SIRI,SiriusXM Holdings Inc.,Communication Services,Mid-Cap,5390246,NMS
UMBF,UMB Financial Corporation,Financial Services,Mid-Cap,618738,NMS
SNAP,Snap Inc.,Communication Services,Large-Cap,56176414,NYQ
TTC,Toro Company (The),Industrials,Mid-Cap,839082,NYQ
BRX,Brixmor Property Group Inc.,Real Estate,Mid-Cap,2858466,NYQ
AXSM,"Axsome Therapeutics, Inc.",Healthcare,Large-Cap,638872,NGM
CEF,"""Sprott Physical Gold and Silve",N/A,Mid-Cap,1040498,ASE
MASI,Masimo Corporation,Healthcare,Mid-Cap,1627920,NMS
PRIM,Primoris Services Corporation,Industrials,Mid-Cap,790662,NYQ
RYAN,"Ryan Specialty Holdings, Inc.",Financial Services,Mid-Cap,2292075,NYQ
JEF,Jefferies Financial Group Inc.,Financial Services,Large-Cap,3145891,NYQ
ADC,Agree Realty Corporation,Real Estate,Mid-Cap,1249525,NYQ
LUMN,"Lumen Technologies, Inc.",Communication Services,Mid-Cap,13711632,NYQ
ONB,Old National Bancorp,Financial Services,Mid-Cap,3274122,NMS
SWKS,"Skyworks Solutions, Inc.",Technology,Large-Cap,3371232,NMS
ESI,Element Solutions Inc.,Basic Materials,Large-Cap,3199709,NYQ
BILI,Bilibili Inc.,Communication Services,Mid-Cap,2305585,NMS
TEM,"Tempus AI, Inc.",Healthcare,Mid-Cap,5381817,NMS
ZION,Zions Bancorporation N.A.,Financial Services,Mid-Cap,1801482,NMS
GAP,"Gap, Inc. (The)",Consumer Cyclical,Mid-Cap,7618537,NYQ
POWL,"Powell Industries, Inc.",Industrials,Large-Cap,742380,NMS
SBSW,D/B/A Sibanye-Stillwater Limite,Basic Materials,Mid-Cap,6304287,NYQ
BTSG,"BrightSpring Health Services, I",Healthcare,Large-Cap,2611645,NMS
CFR,"Cullen/Frost Bankers, Inc.",Financial Services,Mid-Cap,539806,NYQ
MOH,Molina Healthcare Inc,Healthcare,Large-Cap,1903380,NYQ
CUBE,CubeSmart,Real Estate,Mid-Cap,2414343,NYQ
FIG,"Figma, Inc.",Technology,Mid-Cap,16852322,NYQ
CGNX,Cognex Corporation,Technology,Mid-Cap,2205329,NMS
BXP,"BXP, Inc.",Real Estate,Large-Cap,2662183,NYQ
AOS,A.O. Smith Corporation,Industrials,Mid-Cap,1488480,NYQ
ABVX,Abivax SA,Healthcare,Mid-Cap,927566,NGM
HSIC,"Henry Schein, Inc.",Healthcare,Mid-Cap,1305491,NMS
YMM,Full Truck Alliance Co. Ltd.,Technology,Mid-Cap,6555777,NYQ
ZWS,Zurn Elkay Water Solutions Corp,Industrials,Mid-Cap,1132796,NYQ
PCVX,"Vaxcyte, Inc.",Healthcare,Mid-Cap,1351617,NMS
CRUS,"Cirrus Logic, Inc.",Technology,Mid-Cap,683833,NMS
PSO,"Pearson, Plc",Communication Services,Mid-Cap,1200200,NYQ
DOCU,"DocuSign, Inc.",Technology,Mid-Cap,4872804,NMS
HUT,Hut 8 Corp.,Financial Services,Mid-Cap,4738967,NMS
WAL,Western Alliance Bancorporation,Financial Services,Mid-Cap,1421293,NYQ
CELH,"Celsius Holdings, Inc.",Consumer Defensive,Mid-Cap,6411100,NCM
GDS,GDS Holdings Limited,Technology,Mid-Cap,1864133,NGM
CHYM,"Chime Financial, Inc.",Technology,Mid-Cap,4243080,NMS
ALV,"Autoliv, Inc.",Consumer Cyclical,Mid-Cap,829758,NYQ
AGCO,AGCO Corporation,Industrials,Mid-Cap,769327,NYQ
LEVI,Levi Strauss & Co,Consumer Cyclical,Mid-Cap,2862375,NYQ
REXR,"Rexford Industrial Realty, Inc.",Real Estate,Mid-Cap,2798719,NYQ
COLB,"Columbia Banking System, Inc.",Financial Services,Mid-Cap,2911964,NMS
EDU,New Oriental Education & Techno,Consumer Defensive,Mid-Cap,901132,NYQ
ACI,"Albertsons Companies, Inc.",Consumer Defensive,Mid-Cap,6539066,NYQ
VSAT,"ViaSat, Inc.",Technology,Mid-Cap,1686154,NMS
NUVL,"Nuvalent, Inc.",Healthcare,Mid-Cap,561627,NMS
CTRE,"CareTrust REIT, Inc.",Real Estate,Mid-Cap,2775712,NYQ
NFG,National Fuel Gas Company,Energy,Mid-Cap,771711,NYQ
GGB,Gerdau S.A.,Basic Materials,Mid-Cap,21286587,NYQ
IBRX,"ImmunityBio, Inc.",Healthcare,Mid-Cap,26386358,NMS
FPS,"Forgent Power Solutions, Inc.",Industrials,Large-Cap,4477349,NYQ
NNN,"NNN REIT, Inc.",Real Estate,Mid-Cap,1569135,NYQ
NXE,Nexgen Energy Ltd.,Energy,Mid-Cap,7973503,NYQ
POOL,Pool Corporation,Industrials,Mid-Cap,819288,NMS
NCLH,Norwegian Cruise Line Holdings ,Consumer Cyclical,Mid-Cap,22405301,NYQ
JOBY,"Joby Aviation, Inc.",Industrials,Mid-Cap,25032601,NYQ
EGO,Eldorado Gold Corporation,Basic Materials,Mid-Cap,3163629,NYQ
FR,"First Industrial Realty Trust, ",Real Estate,Mid-Cap,1067306,NYQ
FDS,FactSet Research Systems Inc.,Financial Services,Mid-Cap,1101103,NYQ
PCOR,"Procore Technologies, Inc.",Technology,Mid-Cap,2626267,NYQ
CRL,Charles River Laboratories Inte,Healthcare,Mid-Cap,1015187,NYQ
ICLR,ICON plc,Healthcare,Mid-Cap,1980008,NMS
SNEX,StoneX Group Inc.,Financial Services,Mid-Cap,762220,NMS
EMN,Eastman Chemical Company,Basic Materials,Mid-Cap,1614890,NYQ
SSL,Sasol Ltd.,Basic Materials,Mid-Cap,2807462,NYQ
MANH,"Manhattan Associates, Inc.",Technology,Mid-Cap,823967,NMS
CAE,CAE Inc.,Industrials,Mid-Cap,848519,NYQ
TTEK,"Tetra Tech, Inc.",Industrials,Mid-Cap,3096496,NMS
TECH,Bio-Techne Corp,Healthcare,Mid-Cap,2322019,NMS
CYTK,"Cytokinetics, Incorporated",Healthcare,Mid-Cap,1878529,NMS
BVN,Buenaventura Mining Company Inc,Basic Materials,Mid-Cap,1631375,NYQ
SARO,"StandardAero, Inc.",Industrials,Mid-Cap,4005040,NYQ
KEX,Kirby Corporation,Industrials,Mid-Cap,710450,NYQ
LINE,"Lineage, Inc.",Real Estate,Mid-Cap,1212456,NMS
TAP,Molson Coors Beverage Company,Consumer Defensive,Mid-Cap,3155901,NYQ
ARE,Alexandria Real Estate Equities,Real Estate,Mid-Cap,2428182,NYQ
ALGM,"Allegro MicroSystems, Inc.",Technology,Mid-Cap,2177911,NMS
MICC,The Magnum Ice Cream Company N.,Consumer Defensive,Mid-Cap,1605146,NYQ
AAON,"AAON, Inc.",Industrials,Mid-Cap,876443,NMS
CAR,"Avis Budget Group, Inc.",Industrials,Mid-Cap,2719033,NMS
ATR,"AptarGroup, Inc.",Healthcare,Mid-Cap,531912,NYQ
PPC,Pilgrim's Pride Corporation,Consumer Defensive,Mid-Cap,1053935,NMS
LKQ,LKQ Corporation,Consumer Cyclical,Mid-Cap,2518924,NMS
UGI,UGI Corporation,Utilities,Mid-Cap,1637798,NYQ
JXN,Jackson Financial Inc.,Financial Services,Mid-Cap,622101,NYQ
JHG,Janus Henderson Group plc,Financial Services,Mid-Cap,3123801,NYQ
HALO,"Halozyme Therapeutics, Inc.",Healthcare,Mid-Cap,1717562,NMS
QRVO,"Qorvo, Inc.",Technology,Mid-Cap,1221337,NMS
VFC,V.F. Corporation,Consumer Cyclical,Mid-Cap,6462480,NYQ
QGEN,Qiagen N.V.,Healthcare,Mid-Cap,2079901,NYQ
NE,Noble Corporation plc A,Energy,Mid-Cap,2033037,NYQ
CHRD,Chord Energy Corporation,Energy,Mid-Cap,1062680,NMS
FRO,Frontline Plc,Energy,Mid-Cap,3930364,NYQ
MOS,Mosaic Company (The),Basic Materials,Mid-Cap,9375304,NYQ
AAL,"American Airlines Group, Inc.",Industrials,Mid-Cap,65150070,NMS
AWI,Armstrong World Industries Inc,Industrials,Mid-Cap,541879,NYQ
STAG,"Stag Industrial, Inc.",Real Estate,Mid-Cap,1344758,NYQ
VLY,Valley National Bancorp,Financial Services,Mid-Cap,7993762,NMS
MWH,"SOLV Energy, Inc.",Utilities,Mid-Cap,902327,NMS
PDI,PIMCO Dynamic Income Fund,Financial Services,Mid-Cap,2864508,NYQ
CIFR,Cipher Digital Inc.,Technology,Mid-Cap,27104151,NMS
MTDR,Matador Resources Company,Energy,Mid-Cap,1935869,NYQ
TKR,Timken Company (The),Industrials,Mid-Cap,810279,NYQ
CMC,Commercial Metals Company,Industrials,Mid-Cap,1180487,NYQ
CBSH,"Commerce Bancshares, Inc.",Financial Services,Mid-Cap,1329819,NMS
OR,OR Royalties Inc.,Basic Materials,Mid-Cap,1218579,NYQ
AXS,Axis Capital Holdings Limited,Financial Services,Mid-Cap,599558,NYQ
BIRK,Birkenstock Holding plc,Consumer Cyclical,Mid-Cap,2302585,NYQ
CIG,Comp En De Mn Cemig,Utilities,Mid-Cap,6645182,NYQ
WFRD,Weatherford International plc,Energy,Mid-Cap,1404858,NMS
BEPC,Brookfield Renewable Corporatio,Utilities,Mid-Cap,1327566,NYQ
AUGO,Aura Minerals Inc.,Basic Materials,Mid-Cap,975567,NMS
GGAL,Grupo Financiero Galicia S.A.,Financial Services,Mid-Cap,1226954,NCM
PRMB,Primo Brands Corporation,Consumer Defensive,Mid-Cap,4980485,NYQ
VIST,Vista Energy S.A.B. de C.V.,Energy,Mid-Cap,1755635,NYQ
UEC,Uranium Energy Corp.,Energy,Mid-Cap,9451237,ASE
MBLY,Mobileye Global Inc.,Consumer Cyclical,Mid-Cap,6404500,NMS
VOYA,"Voya Financial, Inc.",Financial Services,Mid-Cap,1208533,NYQ
CE,Celanese Corporation,Basic Materials,Mid-Cap,2621491,NYQ
NOV,NOV Inc.,Energy,Mid-Cap,5115564,NYQ
CWAN,"Clearwater Analytics Holdings, ",Technology,Mid-Cap,6811595,NYQ
QBTS,D-Wave Quantum Inc.,Technology,Mid-Cap,26826541,NYQ
TEX,Terex Corporation,Industrials,Mid-Cap,1862230,NYQ
INGR,Ingredion Incorporated,Consumer Defensive,Mid-Cap,661262,NYQ
KYMR,"Kymera Therapeutics, Inc.",Healthcare,Mid-Cap,695283,NGM
SLAB,"Silicon Laboratories, Inc.",Technology,Mid-Cap,777798,NMS
GKOS,Glaukos Corporation,Healthcare,Mid-Cap,745088,NYQ
PB,"Prosperity Bancshares, Inc.",Financial Services,Mid-Cap,1205135,NYQ
INGM,Ingram Micro Holding Corporatio,Technology,Mid-Cap,1163541,NYQ
TRNO,Terreno Realty Corporation,Real Estate,Mid-Cap,646604,NYQ
FAF,First American Corporation (New,Financial Services,Mid-Cap,1048695,NYQ
SM,SM Energy Company,Energy,Mid-Cap,6807535,NYQ
TFPM,Triple Flag Precious Metals Cor,Basic Materials,Mid-Cap,618188,NYQ
ERAS,"Erasca, Inc.",Healthcare,Mid-Cap,6587851,NMS
ORA,"Ormat Technologies, Inc.",Utilities,Mid-Cap,872519,NYQ
FIGR,"Figure Technology Solutions, In",Financial Services,Mid-Cap,5378393,NMS
LNC,Lincoln National Corporation,Financial Services,Mid-Cap,2311738,NYQ
DOX,Amdocs Limited,Technology,Mid-Cap,1337537,NMS
ECG,"Everus Construction Group, Inc.",Industrials,Mid-Cap,604746,NYQ
OMF,"OneMain Holdings, Inc.",Financial Services,Mid-Cap,1567424,NYQ
BROS,Dutch Bros Inc.,Consumer Cyclical,Mid-Cap,4785782,NYQ
HXL,Hexcel Corporation,Industrials,Mid-Cap,1278101,NYQ
RIOT,"Riot Platforms, Inc.",Financial Services,Mid-Cap,18475296,NCM
STWD,"STARWOOD PROPERTY TRUST, INC. S",Real Estate,Mid-Cap,3190808,NYQ
CAG,"ConAgra Brands, Inc.",Consumer Defensive,Mid-Cap,14944811,NYQ
ROAD,"Construction Partners, Inc.",Industrials,Mid-Cap,557787,NMS
STEP,StepStone Group Inc.,Financial Services,Mid-Cap,1366825,NMS
SFM,"Sprouts Farmers Market, Inc.",Consumer Defensive,Mid-Cap,2653091,NMS
VIPS,Vipshop Holdings Limited,Consumer Cyclical,Mid-Cap,2032851,NYQ
MORN,"Morningstar, Inc.",Financial Services,Mid-Cap,611391,NMS
CHDN,"Churchill Downs, Incorporated",Consumer Cyclical,Mid-Cap,1025485,NMS
JBTM,JBT Marel Corporation,Industrials,Mid-Cap,576238,NYQ
FLR,Fluor Corporation,Industrials,Mid-Cap,2630291,NYQ
PAYC,"Paycom Software, Inc.",Technology,Mid-Cap,1851554,NYQ
MIDD,The Middleby Corporation,Industrials,Mid-Cap,558012,NMS
ACLX,"Arcellx, Inc.",Healthcare,Mid-Cap,2447768,NMS
BYD,Boyd Gaming Corporation,Consumer Cyclical,Mid-Cap,988900,NYQ
ICL,ICL Group Ltd.,Basic Materials,Mid-Cap,1685369,NYQ
RIG,Transocean Ltd (Switzerland),Energy,Mid-Cap,45716153,NYQ
SOBO,South Bow Corporation,Energy,Mid-Cap,1008961,NYQ
EPRT,Essential Properties Realty Tru,Real Estate,Mid-Cap,2271417,NYQ
TAL,TAL Education Group,Consumer Defensive,Mid-Cap,3747737,NYQ
BTG,B2Gold Corp,Basic Materials,Mid-Cap,34600661,ASE
MHK,"Mohawk Industries, Inc.",Consumer Cyclical,Mid-Cap,1006329,NYQ
URBN,"Urban Outfitters, Inc.",Consumer Cyclical,Mid-Cap,1547720,NMS
APGE,"Apogee Therapeutics, Inc.",Healthcare,Mid-Cap,938970,NGM
HQY,"HealthEquity, Inc.",Healthcare,Mid-Cap,987245,NMS
CORZ,"Core Scientific, Inc.",Technology,Mid-Cap,12513288,NMS
LEA,Lear Corporation,Consumer Cyclical,Mid-Cap,588154,NYQ
SWX,"Southwest Gas Holdings, Inc.",Utilities,Mid-Cap,646024,NYQ
PTGX,"Protagonist Therapeutics, Inc.",Healthcare,Mid-Cap,759817,NGM
SAIL,"SailPoint, Inc.",Technology,Mid-Cap,3191638,NMS
AMTM,"Amentum Holdings, Inc.",Industrials,Mid-Cap,2035600,NYQ
EQPT,EquipmentShare.com Inc,Industrials,Mid-Cap,1398693,NMS
GXO,"GXO Logistics, Inc.",Industrials,Mid-Cap,1314332,NYQ
JAN,"Janus Living, Inc.",Real Estate,Mid-Cap,1714282,NYQ
WH,"Wyndham Hotels & Resorts, Inc.",Consumer Cyclical,Mid-Cap,1359854,NYQ
GTES,Gates Industrial Corporation pl,Industrials,Mid-Cap,2528291,NYQ
RYN,Rayonier Inc. REIT,Real Estate,Mid-Cap,2963432,NYQ
SEI,"Solaris Energy Infrastructure, ",Energy,Mid-Cap,2821061,NYQ
HR,Healthcare Realty Trust Incorpo,Real Estate,Mid-Cap,3592243,NYQ
RGEN,Repligen Corporation,Healthcare,Mid-Cap,931846,NMS
TXNM,"TXNM Energy, Inc.",Utilities,Mid-Cap,1271725,NYQ
HIMS,"Hims & Hers Health, Inc.",Healthcare,Mid-Cap,39527711,NYQ
SITE,"SiteOne Landscape Supply, Inc.",Industrials,Mid-Cap,704683,NYQ
GBCI,"Glacier Bancorp, Inc.",Financial Services,Mid-Cap,1016314,NYQ
NSA,National Storage Affiliates Tru,Real Estate,Mid-Cap,1868248,NYQ
AVT,"Avnet, Inc.",Technology,Mid-Cap,1136954,NMS
EPAM,"EPAM Systems, Inc.",Technology,Mid-Cap,1423740,NYQ
OWL,Blue Owl Capital Inc.,Financial Services,Large-Cap,35010625,NYQ
RHP,"Ryman Hospitality Properties, I",Real Estate,Mid-Cap,535525,NYQ
BLSH,Bullish,Technology,Mid-Cap,1652446,NYQ
FNB,F.N.B. Corporation,Financial Services,Mid-Cap,7776777,NYQ
AROC,"Archrock, Inc.",Energy,Mid-Cap,1666566,NYQ
AXTA,Axalta Coating Systems Ltd.,Basic Materials,Mid-Cap,2830490,NYQ
ESAB,ESAB Corporation,Industrials,Mid-Cap,648616,NYQ
EAT,"Brinker International, Inc.",Consumer Cyclical,Mid-Cap,1264817,NYQ
PIPR,Piper Sandler Companies,Financial Services,Mid-Cap,753983,NYQ
VAL,Valaris Limited,Energy,Mid-Cap,1577762,NYQ
CPB,The Campbell's Company,Consumer Defensive,Mid-Cap,8757669,NMS
ENIC,Enel Chile S.A.,Utilities,Mid-Cap,696337,NYQ
MTG,MGIC Investment Corporation,Financial Services,Mid-Cap,2115970,NYQ
SGHC,Super Group (SGHC) Limited,Consumer Cyclical,Mid-Cap,3052808,NYQ
DSGX,The Descartes Systems Group Inc,Technology,Mid-Cap,713209,NMS
BZ,KANZHUN LIMITED - American Depo,Communication Services,Mid-Cap,4196675,NMS
ALM,Almonty Industries Inc.,Basic Materials,Mid-Cap,5523245,NCM
TMHC,Taylor Morrison Home Corporatio,Consumer Cyclical,Mid-Cap,1293687,NYQ
UGP,Ultrapar Participacoes S.A. (Ne,Energy,Mid-Cap,2763014,NYQ
FLY,Firefly Aerospace Inc.,Industrials,Mid-Cap,5193246,NGM
CBC,"Central Bancompany, Inc.",Financial Services,Mid-Cap,587403,NMS
REZI,"Resideo Technologies, Inc.",Industrials,Mid-Cap,1272430,NYQ
UBSI,"United Bankshares, Inc.",Financial Services,Mid-Cap,940251,NMS
SSRM,SSR Mining Inc.,Basic Materials,Mid-Cap,4110798,NMS
LSTR,"Landstar System, Inc.",Industrials,Mid-Cap,548661,NMS
ST,Sensata Technologies Holding pl,Technology,Mid-Cap,2152033,NYQ
CNTA,Centessa Pharmaceuticals plc,Healthcare,Mid-Cap,2647601,NMS
